label,address,file,line,source_label,source_repo
Oracle_Prizes,$2B:8D59,Items/fishing_rod.asm,197,Prizes,oracle-of-secrets
Oracle_fishingrodgfx,$2B:8D69,Items/fishing_rod.asm,204,fishingrodgfx,oracle-of-secrets
Oracle_blockgfx,$2B:8F29,Items/fishing_rod.asm,206,blockgfx,oracle-of-secrets
Oracle_canegfx,$2B:9129,Items/fishing_rod.asm,208,canegfx,oracle-of-secrets
Oracle_floatergfx,$2B:9329,Items/fishing_rod.asm,210,floatergfx,oracle-of-secrets
Oracle_hammergfx,$2B:9529,Items/fishing_rod.asm,212,hammergfx,oracle-of-secrets
Oracle_CheckYButtonPress,$2B:9729,Items/fishing_rod.asm,216,CheckYButtonPress,oracle-of-secrets
Oracle_HaltLinkWhenUsingItems,$2B:973D,Items/fishing_rod.asm,231,HaltLinkWhenUsingItems,oracle-of-secrets
Oracle_FishingSwapCaneBlockHammerGfx,$2B:9760,Items/fishing_rod.asm,249,FishingSwapCaneBlockHammerGfx,oracle-of-secrets
Oracle_RestoreCaneBlockHammerGfx,$2B:977E,Items/fishing_rod.asm,268,RestoreCaneBlockHammerGfx,oracle-of-secrets
Oracle_FloaterBoySpriteCheck,$2B:97A4,Items/fishing_rod.asm,288,FloaterBoySpriteCheck,oracle-of-secrets
Oracle_Sprite_CheckIfActive,$2B:97AC,Items/fishing_rod.asm,296,Sprite_CheckIfActive,oracle-of-secrets
Oracle_SpritePrep_Floater,$2B:97C2,Items/fishing_rod.asm,321,SpritePrep_Floater,oracle-of-secrets
Oracle_Sprite_Floater,$2B:980F,Items/fishing_rod.asm,356,Sprite_Floater,oracle-of-secrets
Oracle_Sprite_Floater_Draw,$2B:9902,Items/fishing_rod.asm,463,Sprite_Floater_Draw,oracle-of-secrets
Oracle_WigglingTable,$2B:9937,Items/fishing_rod.asm,493,WigglingTable,oracle-of-secrets
Oracle_DismissRodFromMenu,$2B:9957,Items/fishing_rod.asm,499,DismissRodFromMenu,oracle-of-secrets
Oracle_FistBump3,$2B:9A82,Items/fist_damage.asm,43,FistBump3,oracle-of-secrets
Oracle_FistBump,$2B:9A9E,Items/fist_damage.asm,64,FistBump,oracle-of-secrets
Oracle_FistBump5,$2B:9AA1,Items/fist_damage.asm,67,FistBump5,oracle-of-secrets
Oracle_FistBump4,$2B:9AB2,Items/fist_damage.asm,81,FistBump4,oracle-of-secrets
Oracle_FistBump2,$2B:9ABF,Items/fist_damage.asm,89,FistBump2,oracle-of-secrets
Oracle_TransferGFXinRAM,$2B:82DA,Items/goldstar.asm,10,TransferGFXinRAM,oracle-of-secrets
Oracle_LinkOAM_SetWeaponVRAMOffsets_not_rod_hook,$0D:ABB0,Items/goldstar.asm,42,LinkOAM_SetWeaponVRAMOffsets_not_rod_hook,oracle-of-secrets
Oracle_HookMaskCheck,$2B:836F,Items/goldstar.asm,50,HookMaskCheck,oracle-of-secrets
Oracle_CheckForBallChain,$2B:839E,Items/goldstar.asm,69,CheckForBallChain,oracle-of-secrets
Oracle_BallChain_DrawOrReturn,$2B:83AA,Items/goldstar.asm,86,BallChain_DrawOrReturn,oracle-of-secrets
Oracle_BallChain_ExtraCollisionLogic,$2B:83BB,Items/goldstar.asm,104,BallChain_ExtraCollisionLogic,oracle-of-secrets
Oracle_LinkItem_BallChain_GfxTransfer,$2B:83D9,Items/goldstar.asm,123,LinkItem_BallChain_GfxTransfer,oracle-of-secrets
Oracle_GoldstarHandleGfx,$2B:8472,Items/goldstar.asm,176,GoldstarHandleGfx,oracle-of-secrets
Oracle_GFX_D600,$2B:8472,Items/goldstar.asm,179,GFX_D600,oracle-of-secrets
Oracle_GFX_D620,$2B:8492,Items/goldstar.asm,184,GFX_D620,oracle-of-secrets
Oracle_GFX_D640,$2B:84B2,Items/goldstar.asm,190,GFX_D640,oracle-of-secrets
Oracle_GFX_D660,$2B:84D2,Items/goldstar.asm,196,GFX_D660,oracle-of-secrets
Oracle_GFX_D680,$2B:84F2,Items/goldstar.asm,202,GFX_D680,oracle-of-secrets
Oracle_GFX_D6A0,$2B:8512,Items/goldstar.asm,208,GFX_D6A0,oracle-of-secrets
Oracle_GFX_D6C0,$2B:8532,Items/goldstar.asm,214,GFX_D6C0,oracle-of-secrets
Oracle_BallChain_ResetTimer,$2B:8552,Items/goldstar.asm,233,BallChain_ResetTimer,oracle-of-secrets
Oracle_BallChain_DrawChainOrHookshot,$2B:855E,Items/goldstar.asm,254,BallChain_DrawChainOrHookshot,oracle-of-secrets
Oracle_BallChainOrHookshot_Modifier,$2B:8579,Items/goldstar.asm,269,BallChainOrHookshot_Modifier,oracle-of-secrets
HookshotSpriteData,$08:BD4C,Items/goldstar.asm,278,HookshotSpriteData,oracle-of-secrets
Oracle_HookshotSpriteData.char,$08:BD4C,Items/goldstar.asm,279,HookshotSpriteData.char,oracle-of-secrets
Oracle_HookshotSpriteData.prop,$08:BD58,Items/goldstar.asm,280,HookshotSpriteData.prop,oracle-of-secrets
Oracle_HookshotSpriteData.box_size_y,$08:BD64,Items/goldstar.asm,281,HookshotSpriteData.box_size_y,oracle-of-secrets
Oracle_HookshotSpriteData.box_size_x,$08:BD6C,Items/goldstar.asm,282,HookshotSpriteData.box_size_x,oracle-of-secrets
Oracle_Goldstar_SetChainProperties,$2B:8585,Items/goldstar.asm,292,Goldstar_SetChainProperties,oracle-of-secrets
Oracle_LinkOAM_GoldstarWeaponTiles,$2B:859E,Items/goldstar.asm,316,LinkOAM_GoldstarWeaponTiles,oracle-of-secrets
Oracle_Hookshot_box_size_y,$08:BD64,Items/goldstar.asm,341,Hookshot_box_size_y,oracle-of-secrets
Oracle_HookshotChain_AncillaDraw,$2B:85CB,Items/goldstar.asm,345,HookshotChain_AncillaDraw,oracle-of-secrets
Oracle_StartChainRotation,$2B:862D,Items/goldstar.asm,396,StartChainRotation,oracle-of-secrets
Ancilla_GetRadialProjection,$0F:FBC2,Items/goldstar.asm,411,Ancilla_GetRadialProjection,oracle-of-secrets
Oracle_Ancilla_GetRadialProjection.multiplier_x,$0F:FBC2,Items/goldstar.asm,412,Ancilla_GetRadialProjection.multiplier_x,oracle-of-secrets
Oracle_Ancilla_GetRadialProjection.multiplier_y,$0F:FC02,Items/goldstar.asm,413,Ancilla_GetRadialProjection.multiplier_y,oracle-of-secrets
Oracle_Ancilla_GetRadialProjection.meta_sign_y,$0F:FC42,Items/goldstar.asm,414,Ancilla_GetRadialProjection.meta_sign_y,oracle-of-secrets
Oracle_Ancilla_GetRadialProjection.meta_sign_x,$0F:FC82,Items/goldstar.asm,415,Ancilla_GetRadialProjection.meta_sign_x,oracle-of-secrets
Oracle_Routine_22D9A0,$2B:8656,Items/goldstar.asm,419,Routine_22D9A0,oracle-of-secrets
Oracle_Goldstar_GetPlayerPosY,$2B:86DD,Items/goldstar.asm,469,Goldstar_GetPlayerPosY,oracle-of-secrets
Oracle_Goldstar_GetPlayerPosX,$2B:86F5,Items/goldstar.asm,485,Goldstar_GetPlayerPosX,oracle-of-secrets
Oracle_Routine_22DA70,$2B:870D,Items/goldstar.asm,501,Routine_22DA70,oracle-of-secrets
Oracle_Routine_22DA80,$2B:871C,Items/goldstar.asm,516,Routine_22DA80,oracle-of-secrets
Oracle_Routine_22DAA0,$2B:8736,Items/goldstar.asm,532,Routine_22DAA0,oracle-of-secrets
Oracle_Routine_22DAD0,$2B:8763,Items/goldstar.asm,564,Routine_22DAD0,oracle-of-secrets
Oracle_BallChain_TryAncillaDraw,$2B:877B,Items/goldstar.asm,593,BallChain_TryAncillaDraw,oracle-of-secrets
Oracle_BallChain_CheckProximityToLink,$2B:879E,Items/goldstar.asm,618,BallChain_CheckProximityToLink,oracle-of-secrets
Oracle_Routine_22DB50,$2B:87B4,Items/goldstar.asm,632,Routine_22DB50,oracle-of-secrets
Oracle_BallChain_SpinAncilla,$2B:87CA,Items/goldstar.asm,651,BallChain_SpinAncilla,oracle-of-secrets
AncillaAdd_HookshotData,$09:9AF8,Items/goldstar.asm,669,AncillaAdd_HookshotData,oracle-of-secrets
Oracle_AncillaAdd_HookshotData.speed_y,$09:9AF8,Items/goldstar.asm,670,AncillaAdd_HookshotData.speed_y,oracle-of-secrets
Oracle_AncillaAdd_HookshotData.speed_x,$09:9AFC,Items/goldstar.asm,671,AncillaAdd_HookshotData.speed_x,oracle-of-secrets
Oracle_AncillaAdd_HookshotData.offset_y,$09:9B00,Items/goldstar.asm,672,AncillaAdd_HookshotData.offset_y,oracle-of-secrets
Oracle_AncillaAdd_HookshotData.offset_x,$09:9B08,Items/goldstar.asm,673,AncillaAdd_HookshotData.offset_x,oracle-of-secrets
Oracle_Routine_22DBD0,$2B:87FE,Items/goldstar.asm,677,Routine_22DBD0,oracle-of-secrets
Oracle_HookshotOrBallChain_Extending_ignore_collision,$2B:8876,Items/goldstar.asm,725,HookshotOrBallChain_Extending_ignore_collision,oracle-of-secrets
Oracle_ClearAncillaVariables,$2B:8888,Items/goldstar.asm,738,ClearAncillaVariables,oracle-of-secrets
Oracle_BallChain_SFX_Control,$2B:889C,Items/goldstar.asm,759,BallChain_SFX_Control,oracle-of-secrets
Oracle_Routine_22DCA0,$2B:88AB,Items/goldstar.asm,775,Routine_22DCA0,oracle-of-secrets
Oracle_CheckAndClearAncillaId,$2B:88B9,Items/goldstar.asm,788,CheckAndClearAncillaId,oracle-of-secrets
Oracle_CheckForSomariaBlock,$2B:88F2,Items/goldstar.asm,818,CheckForSomariaBlock,oracle-of-secrets
Oracle_CheckForSomariaBlast,$2B:8925,Items/goldstar.asm,854,CheckForSomariaBlast,oracle-of-secrets
Oracle_BallChain_StartAnimationFlag,$2B:8950,Items/goldstar.asm,887,BallChain_StartAnimationFlag,oracle-of-secrets
Oracle_BallChain_Finish,$2B:8962,Items/goldstar.asm,909,BallChain_Finish,oracle-of-secrets
Oracle_Hookshot_Init,$2B:8973,Items/goldstar.asm,922,Hookshot_Init,oracle-of-secrets
Oracle_BeginGoldstarOrHookshot,$2B:89B3,Items/goldstar.asm,948,BeginGoldstarOrHookshot,oracle-of-secrets
Oracle_MaybeUploadBirdGraphicsToOam,$2B:89EC,Items/goldstar.asm,973,MaybeUploadBirdGraphicsToOam,oracle-of-secrets
Oracle_ApplyGoldstarDamageClass,$2B:8A02,Items/goldstar.asm,982,ApplyGoldstarDamageClass,oracle-of-secrets
Oracle_CheckForSwitchToGoldstar,$2B:8A1D,Items/goldstar.asm,1001,CheckForSwitchToGoldstar,oracle-of-secrets
Oracle_Goldstar_GetDragged,$2B:8A4A,Items/goldstar.asm,1021,Goldstar_GetDragged,oracle-of-secrets
Oracle_LinkHookshot_GetDragged,$07:AD49,Items/goldstar.asm,1054,LinkHookshot_GetDragged,oracle-of-secrets
Oracle_LinkItem_IceRod,$0E:FBA0,Items/ice_rod.asm,13,LinkItem_IceRod,oracle-of-secrets
Oracle_VramDmaTransfer,$0E:FD00,Items/ice_rod.asm,93,VramDmaTransfer,oracle-of-secrets
Oracle_LinkItem_JumpFeather,$2B:81C6,Items/jump_feather.asm,31,LinkItem_JumpFeather,oracle-of-secrets
Oracle_CheckIfJumpingForSpikeDamage,$2B:8215,Items/jump_feather.asm,75,CheckIfJumpingForSpikeDamage,oracle-of-secrets
Oracle_MagicRing_CheckForPower,$2B:997E,Items/magic_rings.asm,28,MagicRing_CheckForPower,oracle-of-secrets
Oracle_MagicRing_CheckForArmor,$2B:99AE,Items/magic_rings.asm,54,MagicRing_CheckForArmor,oracle-of-secrets
Oracle_MagicRing_CheckForSteadfast,$2B:99D6,Items/magic_rings.asm,71,MagicRing_CheckForSteadfast,oracle-of-secrets
Oracle_MagicRing_CheckForLight,$2B:99F7,Items/magic_rings.asm,94,MagicRing_CheckForLight,oracle-of-secrets
Oracle_MagicRing_CheckForBlast,$2B:9A1F,Items/magic_rings.asm,119,MagicRing_CheckForBlast,oracle-of-secrets
Oracle_MagicRings_CheckForHeart,$2B:9A43,Items/magic_rings.asm,142,MagicRings_CheckForHeart,oracle-of-secrets
Oracle_Song_of_Healing,$1A:9750,Items/ocarina.asm,17,Song_of_Healing,oracle-of-secrets
Oracle_Song_of_Storms,$1A:92F7,Items/ocarina.asm,38,Song_of_Storms,oracle-of-secrets
Oracle_Song_of_Time,$1A:91F0,Items/ocarina.asm,81,Song_of_Time,oracle-of-secrets
Oracle_LinkItem_FluteHook,$07:A3DB,Items/ocarina.asm,120,LinkItem_FluteHook,oracle-of-secrets
Oracle_ReturnFromFluteHook,$07:FC4C,Items/ocarina.asm,126,ReturnFromFluteHook,oracle-of-secrets
Oracle_LinkItem_NewFlute,$07:FC4D,Items/ocarina.asm,131,LinkItem_NewFlute,oracle-of-secrets
Oracle_UpdateFluteSong,$07:FD3B,Items/ocarina.asm,243,UpdateFluteSong,oracle-of-secrets
Oracle_Link_HandleCardinalCollision_Long,$07:FD40,Items/ocarina.asm,247,Link_HandleCardinalCollision_Long,oracle-of-secrets
Oracle_OcarinaEffect_SummonStorms,$2B:8000,Items/ocarina.asm,258,OcarinaEffect_SummonStorms,oracle-of-secrets
Oracle_PlayThunderAndRain,$2B:80ED,Items/ocarina.asm,374,PlayThunderAndRain,oracle-of-secrets
Oracle_SongTintTick,$2B:80F8,Items/ocarina.asm,385,SongTintTick,oracle-of-secrets
Oracle_ResetOcarinaFlag,$2B:811A,Items/ocarina.asm,406,ResetOcarinaFlag,oracle-of-secrets
Oracle_UpdateFluteSong_Long,$2B:811F,Items/ocarina.asm,423,UpdateFluteSong_Long,oracle-of-secrets
Oracle_RodAnimationTimer,$07:A50F,Items/portal_rod.asm,6,RodAnimationTimer,oracle-of-secrets
Oracle_LinkItem_PortalRod,$07:A512,Items/portal_rod.asm,9,LinkItem_PortalRod,oracle-of-secrets
Oracle_Ancilla_HandlePortalCollision,$2B:8A5D,Items/portal_rod.asm,45,Ancilla_HandlePortalCollision,oracle-of-secrets
Oracle_LinkItem_FirePortal,$2B:8ABB,Items/portal_rod.asm,92,LinkItem_FirePortal,oracle-of-secrets
Oracle_Overworld_OperateCameraScroll_Long,$02:FF6E,Items/portal_rod.asm,142,Overworld_OperateCameraScroll_Long,oracle-of-secrets
Oracle_Overworld_ScrollMap_Long,$02:FF76,Items/portal_rod.asm,153,Overworld_ScrollMap_Long,oracle-of-secrets
Oracle_ScrollToPortal,$2B:8B9C,Items/portal_rod.asm,164,ScrollToPortal,oracle-of-secrets
Oracle_collectSword,$2B:826F,Items/sword_collect.asm,6,collectSword,oracle-of-secrets
Oracle_UpdateBunnyPalette,$37:F000,Masks/bunny_hood.asm,22,UpdateBunnyPalette,oracle-of-secrets
Oracle_bunny_palette,$37:F020,Masks/bunny_hood.asm,43,bunny_palette,oracle-of-secrets
Oracle_Link_CheckForBunnyRun,$07:F89D,Masks/bunny_hood.asm,60,Link_CheckForBunnyRun,oracle-of-secrets
Oracle_LinkState_BunnyHoodRun,$20:AF20,Masks/bunny_hood.asm,68,LinkState_BunnyHoodRun,oracle-of-secrets
Oracle_BunnySpeedTable,$20:AF70,Masks/bunny_hood.asm,85,BunnySpeedTable,oracle-of-secrets
Oracle_LinkItem_Ether,$07:A494,Masks/bunny_hood.asm,124,LinkItem_Ether,oracle-of-secrets
Oracle_UpdateDekuPalette,$35:F000,Masks/deku_mask.asm,10,UpdateDekuPalette,oracle-of-secrets
Oracle_deku_palette,$35:F020,Masks/deku_mask.asm,29,deku_palette,oracle-of-secrets
Oracle_LinkItem_DekuMask,$07:A64B,Masks/deku_mask.asm,38,LinkItem_DekuMask,oracle-of-secrets
Oracle_LinkState_UsingQuake,$07:A6BE,Masks/deku_mask.asm,71,LinkState_UsingQuake,oracle-of-secrets
Oracle_UpdateGbcPalette,$3B:F000,Masks/gbc_form.asm,5,UpdateGbcPalette,oracle-of-secrets
Oracle_GameboyLinkPalette,$3B:F056,Masks/gbc_form.asm,37,GameboyLinkPalette,oracle-of-secrets
Oracle_GameboyLinkBlueMail,$3B:F076,Masks/gbc_form.asm,41,GameboyLinkBlueMail,oracle-of-secrets
Oracle_GameboyLinkRedMail,$3B:F096,Masks/gbc_form.asm,45,GameboyLinkRedMail,oracle-of-secrets
Oracle_LinkState_GameboyInDungeonEntrance,$3B:F0B6,Masks/gbc_form.asm,49,LinkState_GameboyInDungeonEntrance,oracle-of-secrets
Oracle_LoadOverworld_CheckForGbcLink,$3B:F0D1,Masks/gbc_form.asm,63,LoadOverworld_CheckForGbcLink,oracle-of-secrets
Oracle_OverworldTransition_CheckForGbcLink,$3B:F0F9,Masks/gbc_form.asm,80,OverworldTransition_CheckForGbcLink,oracle-of-secrets
Oracle_LinkState_GameboyForm,$07:FA4E,Masks/gbc_form.asm,105,LinkState_GameboyForm,oracle-of-secrets
Oracle_StartupMasks,$3A:8000,Masks/mask_routines.asm,36,StartupMasks,oracle-of-secrets
Oracle_PlayerTransform,$3A:8009,Masks/mask_routines.asm,46,PlayerTransform,oracle-of-secrets
Oracle_ResetToLinkGraphics,$3A:8021,Masks/mask_routines.asm,57,ResetToLinkGraphics,oracle-of-secrets
Oracle_ForceResetMask_GameOver,$3A:8040,Masks/mask_routines.asm,71,ForceResetMask_GameOver,oracle-of-secrets
Oracle_ForceResetMask_SaveAndQuit,$3A:805D,Masks/mask_routines.asm,86,ForceResetMask_SaveAndQuit,oracle-of-secrets
Palette_ArmorAndGloves,$1B:EDF9,Masks/mask_routines.asm,97,Palette_ArmorAndGloves,oracle-of-secrets
Oracle_Oracle_CgramAuxToMain_Impl,$3A:812D,Masks/mask_routines.asm,195,Oracle_CgramAuxToMain_Impl,oracle-of-secrets
Oracle_LinkState_ResetMaskAnimated,$3A:81AE,Masks/mask_routines.asm,252,LinkState_ResetMaskAnimated,oracle-of-secrets
Oracle_LinkItem_CheckForSwordSwing_Masks,$3A:81E2,Masks/mask_routines.asm,285,LinkItem_CheckForSwordSwing_Masks,oracle-of-secrets
Oracle_Link_TransformMask,$3A:81F7,Masks/mask_routines.asm,302,Link_TransformMask,oracle-of-secrets
Oracle_Link_TransformMoosh,$3A:8241,Masks/mask_routines.asm,336,Link_TransformMoosh,oracle-of-secrets
Oracle_DekuLink_SpinOrRecoil,$3A:8274,Masks/mask_routines.asm,362,DekuLink_SpinOrRecoil,oracle-of-secrets
Oracle_PrepareQuakeSpell,$3A:8292,Masks/mask_routines.asm,384,PrepareQuakeSpell,oracle-of-secrets
Oracle_HandleMovement,$3A:82B6,Masks/mask_routines.asm,404,HandleMovement,oracle-of-secrets
Oracle_DekuLink_HoverBasedOnInput,$3A:8369,Masks/mask_routines.asm,459,DekuLink_HoverBasedOnInput,oracle-of-secrets
Oracle_DekuLink_CheckForDash,$3A:83F7,Masks/mask_routines.asm,522,DekuLink_CheckForDash,oracle-of-secrets
Oracle_DekuLink_SkipPitSlip,$3A:8405,Masks/mask_routines.asm,532,DekuLink_SkipPitSlip,oracle-of-secrets
Oracle_Ancilla0E_MagicBubble,$08:FFDA,Masks/mask_routines.asm,551,Ancilla0E_MagicBubble,oracle-of-secrets
Oracle_DekuLink_ShootBubbleOrStartHover,$3A:8411,Masks/mask_routines.asm,559,DekuLink_ShootBubbleOrStartHover,oracle-of-secrets
Oracle_Ancilla_SFX3_Near,$3A:8425,Masks/mask_routines.asm,573,Ancilla_SFX3_Near,oracle-of-secrets
Oracle_Ancilla_SFX_Near,$3A:842C,Masks/mask_routines.asm,578,Ancilla_SFX_Near,oracle-of-secrets
Oracle_Ancilla_SFX2_Pan,$3A:8437,Masks/mask_routines.asm,584,Ancilla_SFX2_Pan,oracle-of-secrets
Oracle_Ancilla_SFX3_Pan,$3A:843E,Masks/mask_routines.asm,589,Ancilla_SFX3_Pan,oracle-of-secrets
Oracle_Ancilla_SFX_SetPan,$3A:8445,Masks/mask_routines.asm,594,Ancilla_SFX_SetPan,oracle-of-secrets
Oracle_Ancilla_CheckBasicSpriteCollision,$3A:8450,Masks/mask_routines.asm,600,Ancilla_CheckBasicSpriteCollision,oracle-of-secrets
Oracle_Ancilla_CheckBasicSpriteCollision_Single,$3A:8494,Masks/mask_routines.asm,645,Ancilla_CheckBasicSpriteCollision_Single,oracle-of-secrets
Oracle_Ancilla_SetupBasicHitBox,$3A:8521,Masks/mask_routines.asm,731,Ancilla_SetupBasicHitBox,oracle-of-secrets
Oracle_Ancilla_Move_X,$3A:8550,Masks/mask_routines.asm,751,Ancilla_Move_X,oracle-of-secrets
Oracle_Ancilla_Move_Y,$3A:855B,Masks/mask_routines.asm,763,Ancilla_Move_Y,oracle-of-secrets
Oracle_Ancilla_Move_Z,$3A:8587,Masks/mask_routines.asm,799,Ancilla_Move_Z,oracle-of-secrets
Oracle_Ancilla_Killa,$3A:85AC,Masks/mask_routines.asm,832,Ancilla_Killa,oracle-of-secrets
Oracle_Ancilla_BoundsCheck,$3A:85B2,Masks/mask_routines.asm,838,Ancilla_BoundsCheck,oracle-of-secrets
Oracle_AncillaAdd_MagicBubbleShot,$3A:85D8,Masks/mask_routines.asm,857,AncillaAdd_MagicBubbleShot,oracle-of-secrets
Oracle_Ancilla0E_MagicBubbleLong,$3A:86DE,Masks/mask_routines.asm,989,Ancilla0E_MagicBubbleLong,oracle-of-secrets
Oracle_Ancilla_MagicBubbleShot,$3A:86E8,Masks/mask_routines.asm,1000,Ancilla_MagicBubbleShot,oracle-of-secrets
Oracle_AncillaDraw_MagicBubbleShot,$3A:876C,Masks/mask_routines.asm,1075,AncillaDraw_MagicBubbleShot,oracle-of-secrets
Oracle_MagicBubbleShot_Dissipate,$3A:87F5,Masks/mask_routines.asm,1154,MagicBubbleShot_Dissipate,oracle-of-secrets
Oracle_Ancilla_RestoreIndex,$3A:8811,Masks/mask_routines.asm,1175,Ancilla_RestoreIndex,oracle-of-secrets
Oracle_MagicBubbleShot_Halted,$3A:8815,Masks/mask_routines.asm,1184,MagicBubbleShot_Halted,oracle-of-secrets
Oracle_DekuLink_CancelBeforeTransition,$3A:888C,Masks/mask_routines.asm,1260,DekuLink_CancelBeforeTransition,oracle-of-secrets
Oracle_MagicBubbleGfx,$3A:8898,Masks/mask_routines.asm,1275,MagicBubbleGfx,oracle-of-secrets
Oracle_MagicBubbleSwapDynamicGfx,$3A:8A98,Masks/mask_routines.asm,1278,MagicBubbleSwapDynamicGfx,oracle-of-secrets
Oracle_LinkOAM_DrawShield,$0D:A780,Masks/mask_routines.asm,1307,LinkOAM_DrawShield,oracle-of-secrets
Oracle_LinkOAM_CheckForDrawShield,$3A:8AAE,Masks/mask_routines.asm,1331,LinkOAM_CheckForDrawShield,oracle-of-secrets
Oracle_CheckForTwoWayMirror,$3A:8ACD,Masks/mask_routines.asm,1351,CheckForTwoWayMirror,oracle-of-secrets
Oracle_CheckNewRButtonPress,$3A:8ADD,Masks/mask_routines.asm,1362,CheckNewRButtonPress,oracle-of-secrets
Oracle_CheckNewLButtonPress,$3A:8AED,Masks/mask_routines.asm,1376,CheckNewLButtonPress,oracle-of-secrets
Oracle_LinkState_CheckForMinishForm,$07:F8A2,Masks/minish_form.asm,21,LinkState_CheckForMinishForm,oracle-of-secrets
Oracle_LinkState_CheckMinishTile,$07:F8F0,Masks/minish_form.asm,64,LinkState_CheckMinishTile,oracle-of-secrets
Oracle_CheckForMinishLift,$07:F90A,Masks/minish_form.asm,79,CheckForMinishLift,oracle-of-secrets
Oracle_UpdateMooshPalette,$33:F000,Masks/moosh.asm,1,UpdateMooshPalette,oracle-of-secrets
Oracle_MooshPalette,$33:F016,Masks/moosh.asm,15,MooshPalette,oracle-of-secrets
Oracle_Link_HoverIfMooshWantsToDash,$33:F036,Masks/moosh.asm,19,Link_HoverIfMooshWantsToDash,oracle-of-secrets
Oracle_UpdateWolfPalette,$38:F000,Masks/wolf_mask.asm,6,UpdateWolfPalette,oracle-of-secrets
Oracle_WolfPalette,$38:F020,Masks/wolf_mask.asm,27,WolfPalette,oracle-of-secrets
Oracle_LinkItem_ShovelAndFlute,$07:A313,Masks/wolf_mask.asm,49,LinkItem_ShovelAndFlute,oracle-of-secrets
Oracle_LinkItem_WolfMask,$07:FA3D,Masks/wolf_mask.asm,64,LinkItem_WolfMask,oracle-of-secrets
Oracle_UpdateZoraPalette,$36:F000,Masks/zora_mask.asm,14,UpdateZoraPalette,oracle-of-secrets
Oracle_zora_palette,$36:F020,Masks/zora_mask.asm,36,zora_palette,oracle-of-secrets
Oracle_LinkItem_ZoraMask,$07:A569,Masks/zora_mask.asm,54,LinkItem_ZoraMask,oracle-of-secrets
Oracle_LinkState_UsingZoraMask,$07:F925,Masks/zora_mask.asm,76,LinkState_UsingZoraMask,oracle-of-secrets
Oracle_Menu_Entry,$2D:8F6D,Menu/menu.asm,61,Menu_Entry,oracle-of-secrets
Oracle_Menu_InitGraphics,$2D:8F9C,Menu/menu.asm,93,Menu_InitGraphics,oracle-of-secrets
Oracle_Menu_UploadRight,$2D:B07C,Menu/menu.asm,128,Menu_UploadRight,oracle-of-secrets
Oracle_Menu_UploadLeft,$2D:B0B5,Menu/menu.asm,157,Menu_UploadLeft,oracle-of-secrets
Oracle_Menu_Scroll,$2D:B0E5,Menu/menu.asm,185,Menu_Scroll,oracle-of-secrets
Oracle_Menu_ScrollDown,$2D:B11B,Menu/menu.asm,191,Menu_ScrollDown,oracle-of-secrets
Oracle_Menu_CheckForSpecialMenus,$2D:B30B,Menu/menu.asm,214,Menu_CheckForSpecialMenus,oracle-of-secrets
Oracle_Menu_ItemScreen,$2D:B3A3,Menu/menu.asm,267,Menu_ItemScreen,oracle-of-secrets
Oracle_Menu_ScrollTo,$2D:B408,Menu/menu.asm,326,Menu_ScrollTo,oracle-of-secrets
Oracle_Menu_StatsScreen,$2D:B461,Menu/menu.asm,341,Menu_StatsScreen,oracle-of-secrets
Oracle_Menu_ScrollFrom,$2D:B48E,Menu/menu.asm,370,Menu_ScrollFrom,oracle-of-secrets
Oracle_Menu_ScrollUp,$2D:B49C,Menu/menu.asm,383,Menu_ScrollUp,oracle-of-secrets
Oracle_Menu_CheckBottle,$2D:B4B9,Menu/menu.asm,403,Menu_CheckBottle,oracle-of-secrets
Oracle_Menu_Exit,$2D:B4EB,Menu/menu.asm,428,Menu_Exit,oracle-of-secrets
Oracle_Menu_RefreshQuestScreen,$2D:B521,Menu/menu.asm,470,Menu_RefreshQuestScreen,oracle-of-secrets
Oracle_Menu_RefreshInventoryScreen,$2D:B54E,Menu/menu.asm,492,Menu_RefreshInventoryScreen,oracle-of-secrets
Oracle_Menu_InitiateScrollDown,$2D:B570,Menu/menu.asm,516,Menu_InitiateScrollDown,oracle-of-secrets
Oracle_Menu_HandleGridNavigation,$2D:B5F9,Menu/menu.asm,588,Menu_HandleGridNavigation,oracle-of-secrets
Oracle_Menu_MagicBag,$2D:B64D,Menu/menu.asm,641,Menu_MagicBag,oracle-of-secrets
Oracle_Menu_MagicBagCursorPositions,$2D:B685,Menu/menu.asm,670,Menu_MagicBagCursorPositions,oracle-of-secrets
Oracle_MagicBag_ConsumeItem,$2D:B691,Menu/menu.asm,678,MagicBag_ConsumeItem,oracle-of-secrets
Oracle_Menu_SongMenu,$2D:B6EA,Menu/menu.asm,728,Menu_SongMenu,oracle-of-secrets
Oracle_Menu_SongIconCursorPositions,$2D:B7FA,Menu/menu.asm,830,Menu_SongIconCursorPositions,oracle-of-secrets
Oracle_Menu_RingBox,$2D:B802,Menu/menu.asm,839,Menu_RingBox,oracle-of-secrets
Oracle_Menu_RingIconCursorPositions,$2D:B83A,Menu/menu.asm,866,Menu_RingIconCursorPositions,oracle-of-secrets
Oracle_RingMenu_StoreRingToSlotStack,$2D:B846,Menu/menu.asm,874,RingMenu_StoreRingToSlotStack,oracle-of-secrets
Oracle_RingMenu_Controls,$2D:B895,Menu/menu.asm,908,RingMenu_Controls,oracle-of-secrets
